din_instante,vento_10m_ms,vento_100m_ms,ssrd_wm2,hora
2024-01-16 02:00:00,3.731621095758385,5.294849298915179,0.0,2
2024-01-16 03:00:00,3.7457776284715765,5.32598109176511,0.0,3
2024-01-16 04:00:00,3.748146076796399,5.325239394843722,0.0,4
2024-01-16 05:00:00,3.7480220656570453,5.314988072633079,0.0,5
2024-01-16 06:00:00,3.7495384038857997,5.311115771100466,0.0,6
2024-01-16 07:00:00,3.758647926936123,5.321349798761288,0.0,7
2024-01-16 08:00:00,3.7713332005109153,5.339336390505206,0.7879818386501736,8
2024-01-16 09:00:00,3.8000200719845125,5.374005974010253,19.43165581597222,9
2024-01-16 10:00:00,3.82229457982535,5.310572205806937,90.13761284722223,10
2024-01-16 11:00:00,3.940446359247623,5.2547148082303075,223.456875,11
2024-01-16 12:00:00,4.09609643670848,5.2861804058762845,401.44871527777775,12
2024-01-16 13:00:00,4.254242104110516,5.380475066555305,580.6030902777778,13
2024-01-16 14:00:00,4.38775833760938,5.516291887515671,712.5854166666667,14
2024-01-16 15:00:00,4.4515694301099495,5.585592759724416,806.7100694444445,15
2024-01-16 16:00:00,4.455195417568067,5.588469682981625,836.5876388888889,16
2024-01-16 17:00:00,4.416618471409317,5.546429722995371,794.5471527777778,17
2024-01-16 18:00:00,4.375664602523409,5.504856431772914,701.8516666666667,18
2024-01-16 19:00:00,4.354605302601836,5.499933893592881,566.9178472222222,19
2024-01-16 20:00:00,4.304675653122172,5.502686114241424,400.0515625,20
2024-01-16 21:00:00,4.144402935357586,5.474588003062079,223.52609375,21
2024-01-16 22:00:00,4.031757724642702,5.569305231706417,95.46028645833333,22
2024-01-16 23:00:00,4.002120724726499,5.63326220782731,24.591825086805557,23
2024-01-17 00:00:00,3.9886439783429375,5.667565422211696,1.8450021701388888,0
2024-01-17 01:00:00,3.9749545334045466,5.675213811586443,8.997532228628794e-05,1
2024-01-17 02:00:00,3.94769367656806,5.652587561285461,0.0,2
2024-01-17 03:00:00,3.9007641976525513,5.590666800709621,0.0,3
2024-01-17 04:00:00,3.850737459270151,5.510345035922314,0.0,4
2024-01-17 05:00:00,3.8099848297307557,5.431701123400034,0.0,5
2024-01-17 06:00:00,3.7747703473295586,5.36315884685752,0.0,6
2024-01-17 07:00:00,3.75165957367146,5.309013057498671,0.0,7
2024-01-17 08:00:00,3.745429338634097,5.2681870309071055,0.7910318332248264,8
2024-01-17 09:00:00,3.755204860549083,5.242087732920721,18.821009114583333,9
2024-01-17 10:00:00,3.832564922464528,5.2261168908940885,86.67215277777778,10
2024-01-17 11:00:00,3.8973051975172295,5.110847259901508,216.29725694444446,11
2024-01-17 12:00:00,3.9996927314536865,5.066601952800665,384.32,12
2024-01-17 13:00:00,4.109083913960352,5.103392580492455,556.0202777777778,13
2024-01-17 14:00:00,4.193335513970609,5.176696690277994,685.5693055555555,14
2024-01-17 15:00:00,4.203842555400513,5.177346723394918,772.3910416666666,15
2024-01-17 16:00:00,4.165221611493027,5.121375277946567,786.7259722222223,16
2024-01-17 17:00:00,4.102188001952442,5.041922045688315,750.1063194444445,17
2024-01-17 18:00:00,4.0346700341321835,4.957354673042184,666.8527083333333,18
2024-01-17 19:00:00,3.998444927942718,4.9268081150221965,531.4398263888888,19
2024-01-17 20:00:00,3.945795183546425,4.900488161183373,372.5619097222222,20
2024-01-17 21:00:00,3.796559495528286,4.859771799334851,209.9920138888889,21
2024-01-17 22:00:00,3.671773212475279,4.927257284370174,87.422265625,22
2024-01-17 23:00:00,3.6253635643254123,4.99333223079991,22.50685546875,23
2024-01-18 00:00:00,3.6437833050695074,5.057069766770855,1.5473216417100695,0
2024-01-18 01:00:00,3.6504502029000054,5.079923018031226,6.549224257469177e-05,1
2024-01-18 02:00:00,3.6311135169065536,5.057710980325399,0.0,2
2024-01-18 03:00:00,3.607796703863214,5.021435758252833,0.0,3
2024-01-18 04:00:00,3.5817993096844623,4.9780831025447165,0.0,4
2024-01-18 05:00:00,3.565672315299827,4.948882888951897,0.0,5
2024-01-18 06:00:00,3.5468740032936266,4.912449030565021,0.0,6
2024-01-18 07:00:00,3.532650441969204,4.880306923847662,0.0,7
2024-01-18 08:00:00,3.531891982134582,4.859935451480943,0.6806792534722222,8
2024-01-18 09:00:00,3.5292445108185753,4.828389164544881,17.074205729166668,9
2024-01-18 10:00:00,3.6637692517219103,4.875363154716797,82.09961805555555,10
2024-01-18 11:00:00,3.7372359355399576,4.773406228294638,208.15633680555555,11
2024-01-18 12:00:00,3.806953913618138,4.731606493230761,376.1061111111111,12
2024-01-18 13:00:00,3.8800405728116734,4.731736100538665,539.8865972222222,13
2024-01-18 14:00:00,3.9355325650890056,4.770803054199437,675.1657638888889,14
2024-01-18 15:00:00,3.933378205282661,4.753273429922247,754.2539583333333,15
2024-01-18 16:00:00,3.8934211497707527,4.6981252436410506,767.6511111111112,16
2024-01-18 17:00:00,3.845997647875585,4.6423700284014915,746.1498611111111,17
2024-01-18 18:00:00,3.809229079084919,4.602922879129356,667.0666666666667,18
2024-01-18 19:00:00,3.799019889711808,4.60577721947064,528.8431944444444,19
2024-01-18 20:00:00,3.7928182500393657,4.636870783437117,372.3640277777778,20
2024-01-18 21:00:00,3.7271531637587563,4.685440618142752,215.6403125,21
2024-01-18 22:00:00,3.7032658886558756,4.894750092090698,91.53050347222222,22
2024-01-18 23:00:00,3.7098395626722223,5.045728449016091,23.582632378472223,23
2024-01-19 00:00:00,3.7591614581959822,5.165999040480922,1.730966796875,0
2024-01-19 01:00:00,3.764073444644326,5.2009727467100655,6.181978103187349e-05,1
2024-01-19 02:00:00,3.743014642611037,5.194093436097397,0.0,2
2024-01-19 03:00:00,3.69319950649949,5.13350714297199,0.0,3
2024-01-19 04:00:00,3.6361966500090563,5.060178176474754,0.0,4
2024-01-19 05:00:00,3.587877818057544,4.984509985053596,0.0,5
2024-01-19 06:00:00,3.542949017629498,4.913126831681048,0.0,6
2024-01-19 07:00:00,3.50686164336701,4.848818762623743,0.0,7
2024-01-19 08:00:00,3.480147675529065,4.802867363105393,0.5682094997829861,8
2024-01-19 09:00:00,3.46076312476505,4.755041472263261,15.374814453125,9
2024-01-19 10:00:00,3.5527452526191627,4.766007685197333,76.27815972222223,10
2024-01-19 11:00:00,3.5916140987797944,4.642024731985205,196.96564236111112,11
